feature_name,organism,gene_symbol,is_current
Q8K033,mus musculus,Ces2c,1
Q8K036,mus musculus,Col13a1,1
Q8K040,mus musculus,A2ml1,1
Q8K044,mus musculus,Lmo3,1
Q8K046,mus musculus,Cracr2b,1
Q8K048,mus musculus,Zmym6,1
Q8K054,mus musculus,Sipa1l3,1
Q8K056,mus musculus,Zfp937,1
Q8K058,mus musculus,BC034090,1
Q8K076,mus musculus,Gm9821,1
Q8K082,mus musculus,Zfc3h1,1
Q8K086,mus musculus,Gna13,1
Q8K089,mus musculus,Esf1,1
Q8K092,mus musculus,Bptf,1
Q8K096,mus musculus,Tmem35b,1
Q8K0C7,mus musculus,Osbp2,1
Q8K0D9,mus musculus,Zfp60,1
Q8K0E4,mus musculus,Eddm3b,1
Q8K0F4,mus musculus,Dnlz,1
Q8K0F6,mus musculus,Efs,1
Q8K0G9,mus musculus,Zfp119b,1
Q8K0H9,mus musculus,Crb1,1
Q8K0I0,mus musculus,Mansc1,1
Q8K0I1,mus musculus,Frmd4b,1
Q8K0I9,mus musculus,Dmwd,1
Q8K0J8,mus musculus,Eif4g1,1
Q8K0K1,mus musculus,Agap3,1
Q8K0K3,mus musculus,Gli2,1
Q8K0M0,mus musculus,Nipa2,1
Q8K0M7,mus musculus,D630039A03Rik,1
Q8K0N1,mus musculus,Tspyl4,1
Q8K0N2,mus musculus,Tub,1
Q8K0N8,mus musculus,Bms1,1
Q8K0P2,mus musculus,Kidins220,1
Q8K0P6,mus musculus,Fcgbp,1
Q8K0Q3,mus musculus,Mtus1,1
Q8K0Q7,mus musculus,Ulk1,1
Q8K0Q9,mus musculus,Tbc1d2b,1
Q8K0R1,mus musculus,Zfp644,1
Q8K0R3,mus musculus,Ski,1
Q8K0R8,mus musculus,BC030500,1
Q8K0S2,mus musculus,Erich5,1
Q8K0S6,mus musculus,,1
Q8K0T3,mus musculus,Chd3,1
Q8K0U0,mus musculus,Gm4983,1
Q8K0U6,mus musculus,Ttll5,1
Q8K0V6,mus musculus,Parp6,1
Q8K0V7,mus musculus,Fam167b,1
Q8K0W0,mus musculus,F13b,1
Q8K0W7,mus musculus,Nars2,1
Q8K0W8,mus musculus,St3gal6,1
Q8K0X3,mus musculus,Dpys,1
Q8K0Y4,mus musculus,Cep78,1
Q8K0Y8,mus musculus,Slc37a1,1
Q8K0Z2,mus musculus,Mphosph10,1
Q8K0Z3,mus musculus,Pak2,1
Q8K0Z4,mus musculus,Igh,1
Q8K0Z5,mus musculus,Tpm3,1
Q8K107,mus musculus,Elapor2,1
Q8K118,mus musculus,Cyfip2,1
Q8K147,mus musculus,Syne2,1
Q8K161,mus musculus,Map1lc3b,1
Q8K165,mus musculus,Pitpnc1,1
Q8K166,mus musculus,Rp1,1
Q8K167,mus musculus,Zfp759,1
Q8K168,mus musculus,Cimip3,1
Q8K174,mus musculus,Tmem60,1
Q8K184,mus musculus,Zfp688,1
Q8K191,mus musculus,Tmbim4,1
Q8K192,mus musculus,BC027582,1
Q8K193,mus musculus,Cldn34c1,1
Q8K197,mus musculus,Ces2g,1
Q8K1A4,mus musculus,Ppp2r3d,1
Q8K1B1,mus musculus,Nav1,1
Q8K1B2,mus musculus,Ccdc149,1
Q8K1B6,mus musculus,Gm9909,1
Q8K1B7,mus musculus,Vezf1,1
Q8K1C3,mus musculus,Dnajc5,1
Q8K1C4,mus musculus,Atg13,1
Q8K1C5,mus musculus,Cyp2j13,1
Q8K1C6,mus musculus,Mast3,1
Q8K1C8,mus musculus,Gm16551,1
Q8K1D0,mus musculus,Gm42417,1
Q8K1D3,mus musculus,9130221H12Rik,1
Q8K1F2,mus musculus,,1
Q8K1G7,mus musculus,Wdr33,1
Q8K1H2,mus musculus,Pcdhb14,1
Q8K1I1,mus musculus,Lgals2,1
Q8K1K1,mus musculus,Gemin4,1
Q8K1K2,mus musculus,Psmc5,1
Q8K1L9,mus musculus,Clock,1
Q8K1N0,mus musculus,CHRNE,1
Q8K1N3,mus musculus,Cfap91,1
Q8K1P6,mus musculus,RARbeta1/beta3,1
Q8K1T7,mus musculus,C8a,1
Q8K1U2,mus musculus,ts,1
Q8K1U5,mus musculus,HSA-B,1
Q8K1Z2,mus musculus,Gm4200,1
Q8K1Z3,mus musculus,Paral1,1
Q8K207,mus musculus,,1
Q8K238,mus musculus,Rpp30,1
Q8K239,mus musculus,Tsfm,1
Q8K242,mus musculus,,1
Q8K255,mus musculus,Plb1,1
Q8K256,mus musculus,Rbms3,1
Q8K257,mus musculus,Tbc1d12,1
Q8K258,mus musculus,Srp68,1
Q8K263,mus musculus,Nfxl1,1
Q8K271,mus musculus,Lamb1,1
Q8K278,mus musculus,Ablim1,1
Q8K279,mus musculus,Vac14,1
Q8K282,mus musculus,Atad2,1
Q8K287,mus musculus,Armc5,1
Q8K293,mus musculus,Zfp979,1
Q8K2A9,mus musculus,Lrrc8e,1
Q8K2B9,mus musculus,Crybg1,1
Q8K2C1,mus musculus,Aamp,1
Q8K2C2,mus musculus,Dcun1d4,1
Q8K2C4,mus musculus,Pwp2,1
Q8K2D2,mus musculus,Osbpl1a,1
Q8K2D8,mus musculus,Fibp,1
Q8K2E3,mus musculus,Brpf1,1
Q8K2F2,mus musculus,Ammecr1,1
Q8K2F4,mus musculus,Ppp2r3a,1
Q8K2G3,mus musculus,Dgcr2,1
Q8K2G6,mus musculus,LOC635138,1
Q8K2H9,mus musculus,,1
Q8K2I5,mus musculus,Cltc,1
Q8K2J5,mus musculus,Plxnb2,1
Q8K2K7,mus musculus,Jag2,1
Q8K2L1,mus musculus,Col9a3,1
Q8K2L2,mus musculus,Map3k9,1
Q8K2M1,mus musculus,Golm2,1
Q8K2M6,mus musculus,D030025P21Rik,1
Q8K2N1,mus musculus,Spred2,1
Q8K2N3,mus musculus,Nemp1,1
Q8K2N7,mus musculus,Psmd11,1
Q8K2N8,mus musculus,Exoc6b,1
Q8K2P0,mus musculus,Rgmb,1
Q8K2P5,mus musculus,Dna2,1
Q8K2P8,mus musculus,Smo,1
Q8K2Q1,mus musculus,Heatr3,1
Q8K2R1,mus musculus,Fam171a1,1
Q8K2R3,mus musculus,Armcx4,1
Q8K2R6,mus musculus,Cdk19,1
Q8K2S4,mus musculus,Naa15,1
Q8K2S8,mus musculus,Uqcrc1,1
Q8K2T9,mus musculus,Tpr,1
Q8K2U3,mus musculus,Klhl20,1
Q8K2U5,mus musculus,Sec63,1
Q8K2U6,mus musculus,Tbc1d10a,1
Q8K2V2,mus musculus,Tmcc1,1
Q8K2V4,mus musculus,Iigp1b,1
Q8K2W0,mus musculus,Col9a2,1
Q8K2X9,mus musculus,Vars2,1
Q8K2Y1,mus musculus,Rev3l,1
Q8K2Z1,mus musculus,Klhl7,1
Q8K2Z5,mus musculus,Zfp950,1
Q8K303,mus musculus,Cracdl,1
Q8K312,mus musculus,Cab39,1
Q8K316,mus musculus,Fam13b,1
Q8K321,mus musculus,Zbtb1,1
Q8K326,mus musculus,Agrn,1
Q8K335,mus musculus,Grwd1,1
Q8K338,mus musculus,Pigf,1
Q8K347,mus musculus,Kics2,1
Q8K350,mus musculus,Tshz2,1
Q8K356,mus musculus,Ly6h,1
Q8K357,mus musculus,Procr,1
Q8K359,mus musculus,Coq7,1
Q8K362,mus musculus,Gm17546,1
Q8K367,mus musculus,Gabrp,1
Q8K372,mus musculus,Gtpbp6,1
Q8K392,mus musculus,Ddx17,1
Q8K395,mus musculus,Thnsl1,1
Q8K397,mus musculus,Cst6,1
Q8K398,mus musculus,Ccdc102a,1
Q8K3A8,mus musculus,Srsf4,1
Q8K3B2,mus musculus,C9orf72,1
Q8K3B7,mus musculus,Klhl18,1
Q8K3B8,mus musculus,Endod1,1
Q8K3C1,mus musculus,Mkks,1
Q8K3C2,mus musculus,Zfp516,1
Q8K3C6,mus musculus,Cmtm4,1
Q8K3C9,mus musculus,Fancb,1
Q8K3D0,mus musculus,1700025G04Rik,1
Q8K3D7,mus musculus,Atf7ip2,1
Q8K3E4,mus musculus,Ahi1,1
Q8K3G4,mus musculus,,1
Q8K3G6,mus musculus,Nsk2,1
Q8K3I0,mus musculus,Chadl,1
Q8K3I1,mus musculus,,1
Q8K3I2,mus musculus,Wfikkn2,1
Q8K3I5,mus musculus,Mageb3,1
Q8K3J6,mus musculus,Pkhd1,1
Q8K3J7,mus musculus,Aacs,1
Q8K3K5,mus musculus,,1
Q8K3L1,mus musculus,Trim61,1
Q8K3L2,mus musculus,Prdm15,1
Q8K3L4,mus musculus,Oas1e,1
Q8K3L5,mus musculus,Oas1e,1
Q8K3M0,mus musculus,Rdh16f2,1
Q8K3M9,mus musculus,Rdh19,1
Q8K3N8,mus musculus,Nkx2.2,1
Q8K3Q9,mus musculus,Ets1,1
Q8K3S4,mus musculus,Ppnx,1
Q8K3S6,mus musculus,Gm9785,1
Q8K3S8,mus musculus,Gm6222,1
Q8K3U2,mus musculus,Muc6,1
Q8K3U3,mus musculus,,1
Q8K3Y5,mus musculus,,1
Q8K3Z2,mus musculus,Lace1,1
Q8K3Z7,mus musculus,Mer,1
Q8K403,mus musculus,H2rsp,1
Q8K412,mus musculus,Wdr13,1
Q8K420,mus musculus,Tfe3,1
Q8K421,mus musculus,Mitf,1
Q8K425,mus musculus,Retnlb,1
Q8K438,mus musculus,,1
Q8K455,mus musculus,E2f6,1
Q8K465,mus musculus,Oas1f,1
Q8K478,mus musculus,,1
Q8K488,mus musculus,,1
Q8K490,mus musculus,Gm38667,1
Q8K491,mus musculus,Gm38666,1
Q8K492,mus musculus,Pcdha4b,1
Q8K493,mus musculus,,1
Q8K494,mus musculus,Pcdhgb6,1
Q8K495,mus musculus,,1
Q8K496,mus musculus,,1
Q8K497,mus musculus,Pcdhga11,1
Q8K498,mus musculus,,1
Q8K499,mus musculus,Pcdhga12,1
Q8K4A0,mus musculus,Pcdhga12,1
Q8K4A1,mus musculus,Pcdhgb4,1
Q8K4A3,mus musculus,,1
Q8K4A4,mus musculus,Pcdhga12,1
Q8K4A5,mus musculus,,1
Q8K4A6,mus musculus,Pcdhga12,1
Q8K4A7,mus musculus,,1
Q8K4A8,mus musculus,Pcdhgb2,1
Q8K4A9,mus musculus,Pcdhgb2,1
Q8K4B5,mus musculus,Oas1c,1
Q8K4D9,mus musculus,,1
Q8K4E2,mus musculus,Cd226,1
Q8K4E3,mus musculus,Cd226,1
Q8K4E4,mus musculus,Cd226,1
Q8K4E6,mus musculus,Oas1b,1
Q8K4E7,mus musculus,Oas1b,1
Q8K4E8,mus musculus,Oas1b,1
Q8K4E9,mus musculus,Oas1b,1
Q8K4H2,mus musculus,Faah,1
Q8K4L2,mus musculus,Svil,1
Q8K4N5,mus musculus,IRAK1-S,1
Q8K4N6,mus musculus,IRAK1b,1
Q8K4N7,mus musculus,IRAK1a,1
Q8K4Q1,mus musculus,Pax1,1
Q8K4Q2,mus musculus,Pax1,1
Q8K4Q3,mus musculus,,1
Q8K4R2,mus musculus,Fktn,1
Q8K4S8,mus musculus,MINK,1
Q8K4T9,mus musculus,Oxct2a,1
Q8K4U0,mus musculus,Oaz3,1
Q8K4U2,mus musculus,Arsa,1
Q8K4U3,mus musculus,Spata20,1
Q8K4U4,mus musculus,TISP22,1
Q8K4W4,mus musculus,Camk2b,1
Q8K4W5,mus musculus,Camk2b,1
Q8K4Y2,mus musculus,T2,1
Q8K552,mus musculus,Flg,1
Q8K567,mus musculus,Atp6ap1,1
Q8K591,mus musculus,Mbd3l2,1
Q8K5B9,mus musculus,,1
Q8K5E3,mus musculus,Lncpint,1
Q8MHR8,mus musculus,Klra1,1
Q8MHV1,mus musculus,Klra1,1
Q8MHV3,mus musculus,Klra1,1
Q8QZR4,mus musculus,Oaf,1
Q8QZS8,mus musculus,Syt11,1
Q8QZS9,mus musculus,Psmc6,1
Q8QZT6,mus musculus,Pcdh1,1
Q8QZU1,mus musculus,Lrrc1,1
Q8QZU5,mus musculus,Ttpa,1
Q8QZU9,mus musculus,Cpne2,1
Q8QZW8,mus musculus,Arhgap9,1
Q8R002,mus musculus,C1qtnf5,1
Q8R020,mus musculus,Gm15498,1
Q8R022,mus musculus,Gm568,1
Q8R024,mus musculus,Arid1a,1
Q8R025,mus musculus,Gopc,1
Q8R031,mus musculus,Igf1os,1
Q8R038,mus musculus,Myg1,1
Q8R041,mus musculus,Cck,1
Q8R044,mus musculus,Aggf1,1
Q8R046,mus musculus,Ms4a4b,1
Q8R051,mus musculus,Ssbp3,1
Q8R052,mus musculus,Ankra2,1
Q8R053,mus musculus,Efcab14,1
Q8R067,mus musculus,D17H6S56E-5,1
Q8R075,mus musculus,Cacfd1,1
Q8R096,mus musculus,Trim15,1
Q8R0A4,mus musculus,Zbtb21,1
Q8R0A7,mus musculus,Kiaa0513,1
Q8R0B3,mus musculus,Armcx5,1
Q8R0C2,mus musculus,Slc6a15,1
Q8R0E0,mus musculus,Zfp286,1
Q8R0E2,mus musculus,Mrpl33,1
Q8R0E4,mus musculus,Arhgap20,1
Q8R0E6,mus musculus,Gpsm1,1
Q8R0F7,mus musculus,Kynu,1
Q8R0G0,mus musculus,Arap3,1
Q8R0G1,mus musculus,1810065E05Rik,1
Q8R0G4,mus musculus,Ifi44,1
Q8R0H4,mus musculus,Lypd8,1
Q8R0H6,mus musculus,Zfp944,1
Q8R0K0,mus musculus,Zscan22,1
Q8R0K3,mus musculus,Muc17,1
Q8R0K8,mus musculus,Fcgbp,1
Q8R0L2,mus musculus,Ces2g,1
Q8R0L3,mus musculus,Zfp81,1
Q8R0L6,mus musculus,Coro2a,1
Q8R0M1,mus musculus,Abi3bp,1
Q8R0M3,mus musculus,Sec24d,1
Q8R0M4,mus musculus,Gbf1,1
Q8R0N3,mus musculus,Zfp451,1
Q8R0Q5,mus musculus,Trim26,1
Q8R0R3,mus musculus,Sclt1,1
Q8R0R7,mus musculus,Aplp2,1
Q8R0S5,mus musculus,Abcg4,1
Q8R0T1,mus musculus,Slc25a51,1
Q8R0U1,mus musculus,Entpd4,1
Q8R0U6,mus musculus,Pls1,1
Q8R0U8,mus musculus,Xylb,1
Q8R0U9,mus musculus,Zfp707,1
Q8R0V2,mus musculus,Zfp764,1
Q8R0V6,mus musculus,Ehd3,1
Q8R0V9,mus musculus,Gm16489,1
Q8R0W4,mus musculus,Zfp334,1
Q8R0Y1,mus musculus,Pcsk6,1
Q8R0Z1,mus musculus,Agmat,1
Q8R0Z4,mus musculus,Snx6,1
Q8R0Z8,mus musculus,Ptgr3,1
Q8R103,mus musculus,Armcx4,1
Q8R106,mus musculus,Hnf4aos,1
Q8R111,mus musculus,Plekha6,1
Q8R112,mus musculus,Ttn,1
Q8R118,mus musculus,Gm14403,1
Q8R126,mus musculus,Nop53,1
Q8R131,mus musculus,Exoc6,1
Q8R145,mus musculus,Lama2,1
Q8R150,mus musculus,C1qtnf6,1
Q8R155,mus musculus,Ly6g2,1
Q8R159,mus musculus,Wdr81,1
Q8R167,mus musculus,Evpl,1
Q8R168,mus musculus,Hmgxb3,1
Q8R170,mus musculus,Ccl19,1
Q8R187,mus musculus,Utp6,1
Q8R193,mus musculus,Camk1d,1
Q8R194,mus musculus,Fam234b,1
Q8R199,mus musculus,Tbcd,1
Q8R1A3,mus musculus,Pcdh20,1
Q8R1A5,mus musculus,Sh3tc1,1
Q8R1B2,mus musculus,Actr1b,1
Q8R1C2,mus musculus,Sptbn1,1
Q8R1D9,mus musculus,Pdzph1,1
Q8R1E1,mus musculus,Lpgat1,1
Q8R1E8,mus musculus,Gm9798,1
Q8R1F4,mus musculus,Arhgap12,1
Q8R1G8,mus musculus,Fcgbp,1
Q8R1G9,mus musculus,Ces2g,1
Q8R1H1,mus musculus,Nrdc,1
Q8R1H4,mus musculus,Ccdc166,1
Q8R1H6,mus musculus,Cuedc1,1
Q8R1H9,mus musculus,Fcgbp,1
Q8R1I3,mus musculus,Abca7,1
Q8R1I5,mus musculus,Myo15b,1
Q8R1J5,mus musculus,Fcgbp,1
Q8R1K7,mus musculus,Acsm2,1
Q8R1L1,mus musculus,Zfp451,1
Q8R1L2,mus musculus,Gm11767,1
Q8R1M3,mus musculus,Polr1d,1
Q8R1N8,mus musculus,Eef1g,1
Q8R1P2,mus musculus,C1qtnf1,1
Q8R1P7,mus musculus,Fam98c,1
Q8R1Q1,mus musculus,Tef,1
Q8R1R2,mus musculus,Ubac2,1
Q8R1S3,mus musculus,Sc5d,1
Q8R1T9,mus musculus,Ahctf1,1
Q8R1U3,mus musculus,Crtc2,1
Q8R1U5,mus musculus,Abcg4,1
Q8R1U8,mus musculus,Efemp1,1
Q8R1V0,mus musculus,Simc1,1
Q8R1V7,mus musculus,Papolg,1
Q8R1W1,mus musculus,Dennd1a,1
Q8R1W4,mus musculus,Gm13583,1
Q8R1W7,mus musculus,Smarca2,1
Q8R1W9,mus musculus,Kbtbd2,1
Q8R1X0,mus musculus,Gm15246,1
Q8R1X2,mus musculus,Dnaja4,1
Q8R1X5,mus musculus,Edem3,1
Q8R1Y1,mus musculus,Prom2,1
Q8R1Y5,mus musculus,Zfp444,1
Q8R1Y7,mus musculus,Apbb1,1
Q8R1Z2,mus musculus,C1ql1,1
Q8R1Z6,mus musculus,Kcnj14,1
Q8R200,mus musculus,,1
Q8R201,mus musculus,Thap12,1
Q8R206,mus musculus,Slc25a30,1
Q8R212,mus musculus,Baiap3,1
Q8R214,mus musculus,Dhx8,1
Q8R217,mus musculus,Nfxl1,1
Q8R219,mus musculus,Cda,1
Q8R220,mus musculus,Lrr1,1
Q8R224,mus musculus,Slc26a3,1
Q8R225,mus musculus,Slc25a24,1
Q8R227,mus musculus,Traf3ip2,1
Q8R228,mus musculus,Nes,1
Q8R232,mus musculus,Tedc1,1
Q8R241,mus musculus,Isy1,1
Q8R245,mus musculus,Isca2,1
Q8R246,mus musculus,Selenon,1
Q8R2F8,mus musculus,9530002B09Rik,1
Q8R2H8,mus musculus,Art3,1
Q8R2I1,mus musculus,Slc35c1,1
Q8R2K5,mus musculus,Mrps33,1
Q8R2K9,mus musculus,Mtg2,1
Q8R2L1,mus musculus,Zfx,1
Q8R2L3,mus musculus,Mrtfb,1
Q8R2L4,mus musculus,Rasip1,1
Q8R2L7,mus musculus,Ahnak,1
Q8R2M1,mus musculus,Ap3s2,1
Q8R2M7,mus musculus,Zfp472,1
Q8R2M9,mus musculus,Nup153,1
Q8R2N6,mus musculus,Tead3,1
Q8R2Q7,mus musculus,Zc3h7a,1
Q8R2R5,mus musculus,Lrrc61,1
Q8R2S4,mus musculus,Aopep,1
Q8R2S5,mus musculus,Chd6,1
Q8R2T1,mus musculus,Flcn,1
Q8R2U9,mus musculus,Arid2,1
Q8R2V4,mus musculus,Eif4g1,1
Q8R2V6,mus musculus,Zfp280d,1
Q8R2W6,mus musculus,Rbm28,1
Q8R2X2,mus musculus,Farp1,1
Q8R300,mus musculus,Slc15a5,1
Q8R309,mus musculus,Slc39a14,1
Q8R318,mus musculus,Akr1b10,1
Q8R325,mus musculus,Cmtm7,1
Q8R334,mus musculus,Klhl5,1
Q8R336,mus musculus,Sec16a,1
Q8R337,mus musculus,Clasp2,1
Q8R338,mus musculus,Tmem184b,1
Q8R345,mus musculus,Aldh1a3,1
Q8R352,mus musculus,Ube2m,1
Q8R353,mus musculus,Thrap3,1
Q8R355,mus musculus,Lpxn,1
Q8R374,mus musculus,Scara3,1
Q8R376,mus musculus,Wdr62,1
Q8R383,mus musculus,Tank,1
Q8R391,mus musculus,BC025933,1
Q8R393,mus musculus,Copa,1
Q8R398,mus musculus,Sirpa,1
Q8R3A2,mus musculus,Cdpf1,1
Q8R3A3,mus musculus,Phldb1,1
Q8R3A6,mus musculus,Prr12,1
Q8R3B3,mus musculus,Ctdsp2,1
Q8R3D4,mus musculus,Zfp282,1
Q8R3E4,mus musculus,Proser1,1
Q8R3E5,mus musculus,Rapgef6,1
Q8R3F6,mus musculus,Mms22l,1
Q8R3H3,mus musculus,Echdc2,1
Q8R3H6,mus musculus,Ighg,1
Q8R3I5,mus musculus,Wdfy1,1
Q8R3I7,mus musculus,Arfgef1,1
Q8R3K0,mus musculus,Sdccag8,1
Q8R3K8,mus musculus,Mtmr10,1
Q8R3L7,mus musculus,Dusp7,1
Q8R3Q4,mus musculus,Rtp4,1
Q8R3Q5,mus musculus,Ppp1r37,1
Q8R3Q7,mus musculus,Ago2,1
Q8R3R7,mus musculus,Slfn8,1
Q8R3S3,mus musculus,Mapk6,1
Q8R3S9,mus musculus,Ccdc93,1
Q8R3U3,mus musculus,Zfp626,1
Q8R3U5,mus musculus,Cables2,1
Q8R3U6,mus musculus,Cxcl17,1
Q8R3V4,mus musculus,Wdr74,1
Q8R3W1,mus musculus,Ms4a7,1
Q8R3X0,mus musculus,Skic2,1
Q8R3X2,mus musculus,Eeig1,1
Q8R3X5,mus musculus,Rapgef1,1
Q8R3Y3,mus musculus,Slc38a10,1
Q8R3Y7,mus musculus,Lama5,1
Q8R3Y9,mus musculus,BC016608,1
Q8R3Z2,mus musculus,Fance,1
Q8R3Z9,mus musculus,,1
Q8R407,mus musculus,Mlh3,1
Q8R434,mus musculus,,1
Q8R446,mus musculus,,1
Q8R466,mus musculus,Or9s15,1
Q8R472,mus musculus,Higd1a,1
Q8R476,mus musculus,,1
Q8R4B1,mus musculus,Dscaml1,1
Q8R4B2,mus musculus,Dscaml1,1
Q8R4B5,mus musculus,Dscaml1,1
Q8R4D3,mus musculus,Srgap3,1
Q8R4D6,mus musculus,Ipas,1
Q8R4D7,mus musculus,Ipas,1
Q8R4D8,mus musculus,Ipas,1
Q8R4E2,mus musculus,,1
Q8R4G5,mus musculus,Mgat5,1
Q8R4I0,mus musculus,Cacng5,1
Q8R4I8,mus musculus,Fsip2,1
Q8R4N1,mus musculus,Ttn,1
Q8R4N2,mus musculus,Ttn,1
Q8R4N3,mus musculus,Ttn,1
Q8R4N4,mus musculus,,1
Q8R4N5,mus musculus,,1
Q8R4N6,mus musculus,,1
Q8R4N7,mus musculus,,1
Q8R4N8,mus musculus,,1
Q8R4N9,mus musculus,,1
Q8R4P0,mus musculus,,1
Q8R4P1,mus musculus,,1
Q8R4P2,mus musculus,,1
Q8R4P3,mus musculus,,1
Q8R4P6,mus musculus,Fus2,1
Q8R4P8,mus musculus,Hyal1,1
Q8R4Q0,mus musculus,Abpa,1
Q8R4Q1,mus musculus,Abpa,1
Q8R4Q2,mus musculus,Abpa,1
Q8R4Q3,mus musculus,Abpa,1
Q8R4Q4,mus musculus,Abpa,1
Q8R4Q5,mus musculus,Abpa,1
Q8R4W5,mus musculus,Xpa,1
Q8R4W8,mus musculus,Tnfrsf13c,1
Q8R4W9,mus musculus,Slc26a1,1
Q8R503,mus musculus,Slc8a3,1
Q8R528,mus musculus,,1
Q8R557,mus musculus,Hfe,1
Q8R558,mus musculus,Sh3bgr,1
Q8R568,mus musculus,Cdc27,1
Q8R569,mus musculus,Smarca4,1
Q8R572,mus musculus,Zfp821,1
Q8R573,mus musculus,Zfp772,1
Q8R576,mus musculus,Fbxo38,1
Q8R577,mus musculus,Klhdc8a,1
Q8R581,mus musculus,Rhot2,1
Q8R582,mus musculus,Hnrnpf,1
Q8R594,mus musculus,Sbno1,1
Q8R5A7,mus musculus,BC023105,1
Q8R5B2,mus musculus,Plekhs1,1
Q8R5B4,mus musculus,Asb3,1
Q8R5B8,mus musculus,Crkl,1
Q8R5C3,mus musculus,1700001O22Rik,1
Q8R5C9,mus musculus,Acacb,1
Q8R5D5,mus musculus,Rictor,1
Q8R5D8,mus musculus,Gm12185,1
Q8R5E1,mus musculus,Zfp451,1
Q8R5E2,mus musculus,Ldlrad4,1
Q8R5E8,mus musculus,Anks3,1
Q8R5F1,mus musculus,Afg3l2,1
Q8R5F4,mus musculus,Prl2b1,1
Q8R5K0,mus musculus,Sugct,1
Q8R5M9,mus musculus,Mitf,1
Q8SNA4,mus musculus,H2-K1,1
Q8VBT8,mus musculus,,1
Q8VBY5,mus musculus,Evc,1
Q8VBZ8,mus musculus,2810459M11Rik,1
Q8VC06,mus musculus,Fndc3a,1
Q8VC17,mus musculus,Tnfrsf14,1
Q8VC23,mus musculus,,1
Q8VC27,mus musculus,Nfkbib,1
Q8VC53,mus musculus,Mfsd4b5,1
Q8VC61,mus musculus,Cutal,1
Q8VC76,mus musculus,Ces2a,1
Q8VC83,mus musculus,Cuta,1
Q8VC84,mus musculus,Gcc1,1
Q8VC95,mus musculus,Prol1,1
Q8VCB6,mus musculus,Dlg5,1
Q8VCB7,mus musculus,Zswim6,1
Q8VCE3,mus musculus,Dsg2,1
Q8VCE4,mus musculus,,1
Q8VCE5,mus musculus,Pnpla6,1
Q8VCG8,mus musculus,D130007C19Rik,1
Q8VCJ3,mus musculus,Tmem184a,1
Q8VCJ7,mus musculus,Phf3,1
Q8VCJ9,mus musculus,,1
Q8VCK0,mus musculus,Rapgef6,1
Q8VCK1,mus musculus,Heatr1,1
Q8VCL4,mus musculus,Zfp451,1
Q8VCL8,mus musculus,Plxnd1,1
Q8VCM6,mus musculus,Heatr5b,1
Q8VCM9,mus musculus,Ccnt2,1
Q8VCN8,mus musculus,Lss,1
Q8VCP6,mus musculus,BC038268,1
Q8VCP7,mus musculus,Slain2,1
Q8VCQ1,mus musculus,Hgsnat,1
Q8VCQ4,mus musculus,Kdm5b,1
Q8VCQ8,mus musculus,Cald1,1
Q8VCR4,mus musculus,Trmt112,1
Q8VCT8,mus musculus,Tmem116,1
Q8VCV2,mus musculus,Ndrg3,1
Q8VCV5,mus musculus,Igh,1
Q8VCX4,mus musculus,Igh,1
Q8VCY3,mus musculus,Rdh16f2,1
Q8VD21,mus musculus,Ankrd24,1
Q8VD61,mus musculus,Ttc13,1
Q8VD67,mus musculus,Tnrc6b,1
Q8VD73,mus musculus,Kcnab3,1
Q8VD79,mus musculus,Cald1,1
Q8VDB8,mus musculus,Lrrc2,1
Q8VDC5,mus musculus,Ccnb3,1
Q8VDC6,mus musculus,Ccnb3,1
Q8VDC7,mus musculus,Ccnb3,1
Q8VDC9,mus musculus,IgG2a,1
Q8VDD0,mus musculus,Igkv4-70,1
Q8VDD1,mus musculus,,1
Q8VDE2,mus musculus,Iglv1,1
Q8VDE3,mus musculus,Tsfm,1
Q8VDE6,mus musculus,Slc22a26,1
Q8VDE8,mus musculus,Ncor1,1
Q8VDF0,mus musculus,B4galnt1,1
Q8VDG4,mus musculus,Ift25,1
Q8VDH2,mus musculus,Cinp,1
Q8VDH3,mus musculus,Emid1,1
Q8VDH6,mus musculus,Zfp623,1
Q8VDH7,mus musculus,,1
Q8VDH8,mus musculus,Ccdc191,1
Q8VDI6,mus musculus,Vps9d1,1
Q8VDJ4,mus musculus,Slc2a8,1
Q8VDJ7,mus musculus,Arhgap9,1
Q8VDK8,mus musculus,Xpnpep1,1
Q8VDL1,mus musculus,Atp6v0e,1
Q8VDL3,mus musculus,Zfp52,1
Q8VDM3,mus musculus,Auts2,1
Q8VDM7,mus musculus,Plekha5,1
Q8VDN1,mus musculus,Wdr36,1
Q8VDN3,mus musculus,Ahnak,1
Q8VDN7,mus musculus,Bptf,1
Q8VDN8,mus musculus,Sspn,1
Q8VDN9,mus musculus,Cep85,1
Q8VDP7,mus musculus,Il13ra1,1
Q8VDQ6,mus musculus,Zfp758,1
Q8VDR2,mus musculus,Hmmr,1
Q8VDR4,mus musculus,Zdhhc14,1
Q8VDR5,mus musculus,Tmem267,1
Q8VDS0,mus musculus,Pds5a,1
Q8VDS5,mus musculus,,1
Q8VDT8,mus musculus,Zfp189,1
Q8VDU7,mus musculus,Sectm1b,1
Q8VDV4,mus musculus,Pdlim5,1
Q8VDV5,mus musculus,Dmxl1,1
Q8VDV7,mus musculus,Tbc1d19,1
Q8VDW7,mus musculus,Iigp1b,1
Q8VDW8,mus musculus,Pimreg,1
