feature_name,organism,gene_symbol,is_current
Q8N6M6,homo sapiens,AMPO,1
Q6Q4G3,homo sapiens,AMPQ,1
Q9C0C7,homo sapiens,AMRA1,1
P30533,homo sapiens,AMRP,1
Q6UX39,homo sapiens,AMTN,1
P0DUB6,homo sapiens,AMY1A,1
P0DTE7,homo sapiens,AMY1B,1
P0DTE8,homo sapiens,AMY1C,1
P19961,homo sapiens,AMY2B,1
P04746,homo sapiens,AMYP,1
Q400G9,homo sapiens,AMZ1,1
Q86W34,homo sapiens,AMZ2,1
Q8IZ07,homo sapiens,AN13A,1
Q86YJ7,homo sapiens,AN13B,1
Q8N6S4,homo sapiens,AN13C,1
Q6ZTN6,homo sapiens,AN13D,1
Q8IVF6,homo sapiens,AN18A,1
A2A2Z9,homo sapiens,AN18B,1
Q5CZ79,homo sapiens,AN20B,1
Q9BXX3,homo sapiens,AN30A,1
Q9BXX2,homo sapiens,AN30B,1
P39687,homo sapiens,AN32A,1
Q92688,homo sapiens,AN32B,1
O43423,homo sapiens,AN32C,1
O95626,homo sapiens,AN32D,1
Q9BTT0,homo sapiens,AN32E,1
A6NCL7,homo sapiens,AN33B,1
Q69YU3,homo sapiens,AN34A,1
A5PLL1,homo sapiens,AN34B,1
P0C6C1,homo sapiens,AN34C,1
A6QL64,homo sapiens,AN36A,1
Q8N2N9,homo sapiens,AN36B,1
Q5JPF3,homo sapiens,AN36C,1
P54802,homo sapiens,ANAG,1
Q9UJX6,homo sapiens,ANC2,1
Q96K21,homo sapiens,ANCHR,1
P10275,homo sapiens,ANDR,1
P16860,homo sapiens,ANFB,1
P23582,homo sapiens,ANFC,1
Q9P2R3,homo sapiens,ANFY1,1
P01160,homo sapiens,ANF,1
Q9UNK9,homo sapiens,ANGE1,1
Q5VTE6,homo sapiens,ANGE2,1
P03950,homo sapiens,ANGI,1
O95841,homo sapiens,ANGL1,1
Q9UKU9,homo sapiens,ANGL2,1
Q9Y5C1,homo sapiens,ANGL3,1
Q9BY76,homo sapiens,ANGL4,1
Q86XS5,homo sapiens,ANGL5,1
Q8NI99,homo sapiens,ANGL6,1
O43827,homo sapiens,ANGL7,1
Q6UXH0,homo sapiens,ANGL8,1
Q15389,homo sapiens,ANGP1,1
O15123,homo sapiens,ANGP2,1
Q9Y264,homo sapiens,ANGP4,1
P01019,homo sapiens,ANGT,1
E9PGG2,homo sapiens,ANHX,1
P16157,homo sapiens,ANK1,1
Q01484,homo sapiens,ANK2,1
Q12955,homo sapiens,ANK3,1
Q7Z5J8,homo sapiens,ANKAR,1
Q9NU02,homo sapiens,ANKE1,1
Q8N957,homo sapiens,ANKF1,1
Q8IWZ3,homo sapiens,ANKH1,1
Q9HCJ1,homo sapiens,ANKH,1
Q8NFD2,homo sapiens,ANKK1,1
Q8NAG6,homo sapiens,ANKL1,1
Q86XL3,homo sapiens,ANKL2,1
Q9BQD7,homo sapiens,ANKMT,1
Q15327,homo sapiens,ANKR1,1
Q9GZV1,homo sapiens,ANKR2,1
Q9Y2G4,homo sapiens,ANKR6,1
Q92527,homo sapiens,ANKR7,1
Q96BM1,homo sapiens,ANKR9,1
Q6ZW76,homo sapiens,ANKS3,1
Q68DC2,homo sapiens,ANKS6,1
A6NFN9,homo sapiens,ANKUB,1
Q9P2S6,homo sapiens,ANKY1,1
Q8IV38,homo sapiens,ANKY2,1
Q9H8Y5,homo sapiens,ANKZ1,1
Q9NQW6,homo sapiens,ANLN,1
Q99873,homo sapiens,ANM1,1
P55345,homo sapiens,ANM2,1
O60678,homo sapiens,ANM3,1
O14744,homo sapiens,ANM5,1
Q96LA8,homo sapiens,ANM6,1
Q9NVM4,homo sapiens,ANM7,1
Q9NR22,homo sapiens,ANM8,1
Q6P2P2,homo sapiens,ANM9,1
Q9NW15,homo sapiens,ANO10,1
Q5XXA6,homo sapiens,ANO1,1
Q9NQ90,homo sapiens,ANO2,1
Q9BYT9,homo sapiens,ANO3,1
Q32M45,homo sapiens,ANO4,1
Q75V66,homo sapiens,ANO5,1
Q4KMQ2,homo sapiens,ANO6,1
Q6IWH7,homo sapiens,ANO7,1
Q9HCE9,homo sapiens,ANO8,1
A1A5B4,homo sapiens,ANO9,1
P16066,homo sapiens,ANPRA,1
P20594,homo sapiens,ANPRB,1
P17342,homo sapiens,ANPRC,1
Q9NXR5,homo sapiens,ANR10,1
Q6UB99,homo sapiens,ANR11,1
Q6UB98,homo sapiens,ANR12,1
Q6P6B7,homo sapiens,ANR16,1
O75179,homo sapiens,ANR17,1
Q9H560,homo sapiens,ANR19,1
Q5VYY1,homo sapiens,ANR22,1
Q86SG2,homo sapiens,ANR23,1
Q8TF21,homo sapiens,ANR24,1
Q9UPS8,homo sapiens,ANR26,1
Q96NW4,homo sapiens,ANR27,1
O15084,homo sapiens,ANR28,1
Q8N6D5,homo sapiens,ANR29,1
Q8N7Z5,homo sapiens,ANR31,1
Q8N283,homo sapiens,ANR35,1
Q7Z713,homo sapiens,ANR37,1
Q53RE8,homo sapiens,ANR39,1
Q6AI12,homo sapiens,ANR40,1
Q8N9B4,homo sapiens,ANR42,1
Q8N8A2,homo sapiens,ANR44,1
Q5TZF3,homo sapiens,ANR45,1
Q86W74,homo sapiens,ANR46,1
Q8WVL7,homo sapiens,ANR49,1
Q9ULJ7,homo sapiens,ANR50,1
Q8NB46,homo sapiens,ANR52,1
Q8N9V6,homo sapiens,ANR53,1
Q6NXT1,homo sapiens,ANR54,1
Q3KP44,homo sapiens,ANR55,1
Q9BZ19,homo sapiens,ANR60,1
A6NGH8,homo sapiens,ANR61,1
A6NC57,homo sapiens,ANR62,1
C9JTQ0,homo sapiens,ANR63,1
E5RJM6,homo sapiens,ANR65,1
B4E2M5,homo sapiens,ANR66,1
Q9H9E1,homo sapiens,ANRA2,1
Q92625,homo sapiens,ANS1A,1
Q7Z6G8,homo sapiens,ANS1B,1
Q8N8V4,homo sapiens,ANS4B,1
P01008,homo sapiens,ANT3,1
Q9H6X2,homo sapiens,ANTR1,1
P58335,homo sapiens,ANTR2,1
A6NF34,homo sapiens,ANTRL,1
Q9UJ72,homo sapiens,ANX10,1
P50995,homo sapiens,ANX11,1
P27216,homo sapiens,ANX13,1
P04083,homo sapiens,ANXA1,1
P07355,homo sapiens,ANXA2,1
P12429,homo sapiens,ANXA3,1
P09525,homo sapiens,ANXA4,1
P08758,homo sapiens,ANXA5,1
P08133,homo sapiens,ANXA6,1
P20073,homo sapiens,ANXA7,1
P13928,homo sapiens,ANXA8,1
O76027,homo sapiens,ANXA9,1
P28039,homo sapiens,AOAH,1
P19801,homo sapiens,AOC1,1
O75106,homo sapiens,AOC2,1
Q16853,homo sapiens,AOC3,1
P21397,homo sapiens,AOFA,1
P27338,homo sapiens,AOFB,1
Q06278,homo sapiens,AOXA,1
O60641,homo sapiens,AP180,1
Q63HQ0,homo sapiens,AP1AR,1
Q10567,homo sapiens,AP1B1,1
O43747,homo sapiens,AP1G1,1
O75843,homo sapiens,AP1G2,1
Q9BXS5,homo sapiens,AP1M1,1
Q9Y6Q5,homo sapiens,AP1M2,1
P61966,homo sapiens,AP1S1,1
P56377,homo sapiens,AP1S2,1
Q96PC3,homo sapiens,AP1S3,1
O95782,homo sapiens,AP2A1,1
O94973,homo sapiens,AP2A2,1
P05549,homo sapiens,AP2A,1
P63010,homo sapiens,AP2B1,1
Q92481,homo sapiens,AP2B,1
Q92754,homo sapiens,AP2C,1
Q7Z6R9,homo sapiens,AP2D,1
Q6VUC0,homo sapiens,AP2E,1
Q96CW1,homo sapiens,AP2M1,1
P53680,homo sapiens,AP2S1,1
O00203,homo sapiens,AP3B1,1
Q13367,homo sapiens,AP3B2,1
O14617,homo sapiens,AP3D1,1
Q9Y2T2,homo sapiens,AP3M1,1
P53677,homo sapiens,AP3M2,1
Q92572,homo sapiens,AP3S1,1
P59780,homo sapiens,AP3S2,1
Q96N21,homo sapiens,AP4AT,1
P50583,homo sapiens,AP4A,1
Q9Y6B7,homo sapiens,AP4B1,1
Q9UPM8,homo sapiens,AP4E1,1
O00189,homo sapiens,AP4M1,1
Q9Y587,homo sapiens,AP4S1,1
Q2VPB7,homo sapiens,AP5B1,1
Q9H0R1,homo sapiens,AP5M1,1
Q9NUS5,homo sapiens,AP5S1,1
O43299,homo sapiens,AP5Z1,1
O14727,homo sapiens,APAF,1
Q02410,homo sapiens,APBA1,1
Q99767,homo sapiens,APBA2,1
O96018,homo sapiens,APBA3,1
O00213,homo sapiens,APBB1,1
Q92870,homo sapiens,APBB2,1
O95704,homo sapiens,APBB3,1
Q92624,homo sapiens,APBP2,1
Q9UM13,homo sapiens,APC10,1
Q9NYG5,homo sapiens,APC11,1
Q9BS18,homo sapiens,APC13,1
P60006,homo sapiens,APC15,1
Q96DE5,homo sapiens,APC16,1
Q9H1A4,homo sapiens,APC1,1
Q9UJX5,homo sapiens,APC4,1
Q9UJX4,homo sapiens,APC5,1
Q9UJX3,homo sapiens,APC7,1
Q8J025,homo sapiens,APCD1,1
Q8NCL9,homo sapiens,APCDL,1
O95996,homo sapiens,APCL,1
P25054,homo sapiens,APC,1
Q9ULZ1,homo sapiens,APEL,1
P27695,homo sapiens,APEX1,1
Q9UBZ4,homo sapiens,APEX2,1
Q96BI3,homo sapiens,APH1A,1
Q8WW43,homo sapiens,APH1B,1
Q9BZZ5,homo sapiens,API5,1
P35414,homo sapiens,APJ,1
Q96LR9,homo sapiens,APLD1,1
Q8IW19,homo sapiens,APLF,1
P51693,homo sapiens,APLP1,1
Q06481,homo sapiens,APLP2,1
Q9HDC9,homo sapiens,APMAP,1
P02647,homo sapiens,APOA1,1
P02652,homo sapiens,APOA2,1
P06727,homo sapiens,APOA4,1
Q6Q788,homo sapiens,APOA5,1
P08519,homo sapiens,APOA,1
Q0VD83,homo sapiens,APOBR,1
P04114,homo sapiens,APOB,1
P02654,homo sapiens,APOC1,1
P02655,homo sapiens,APOC2,1
P02656,homo sapiens,APOC3,1
P55056,homo sapiens,APOC4,1
P05090,homo sapiens,APOD,1
P02649,homo sapiens,APOE,1
Q13790,homo sapiens,APOF,1
P02749,homo sapiens,APOH,1
O14791,homo sapiens,APOL1,1
Q9BQE5,homo sapiens,APOL2,1
O95236,homo sapiens,APOL3,1
Q9BPW4,homo sapiens,APOL4,1
Q9BWW9,homo sapiens,APOL5,1
Q9BWW8,homo sapiens,APOL6,1
O95445,homo sapiens,APOM,1
Q8IVJ8,homo sapiens,APRG1,1
F7VJQ1,homo sapiens,APRIO,1
Q53RT3,homo sapiens,APRV1,1
Q13794,homo sapiens,APR,1
Q7Z2E3,homo sapiens,APTX,1
P07741,homo sapiens,APT,1
Q8IXF9,homo sapiens,AQ12A,1
A6NM10,homo sapiens,AQ12B,1
Q96PS8,homo sapiens,AQP10,1
Q8NBQ7,homo sapiens,AQP11,1
P29972,homo sapiens,AQP1,1
P41181,homo sapiens,AQP2,1
Q92482,homo sapiens,AQP3,1
P55087,homo sapiens,AQP4,1
P55064,homo sapiens,AQP5,1
Q13520,homo sapiens,AQP6,1
A0A075B734,homo sapiens,AQP7B,1
O14520,homo sapiens,AQP7,1
O94778,homo sapiens,AQP8,1
O43315,homo sapiens,AQP9,1
O60306,homo sapiens,AQR,1
Q5H913,homo sapiens,AR13A,1
Q3SXY8,homo sapiens,AR13B,1
Q6NSI1,homo sapiens,AR26L,1
Q9Y2Y0,homo sapiens,AR2BP,1
Q15041,homo sapiens,AR6P1,1
Q66PJ3,homo sapiens,AR6P4,1
Q8N6S5,homo sapiens,AR6P6,1
P10398,homo sapiens,ARAF,1
Q6UW56,homo sapiens,ARAID,1
Q96P48,homo sapiens,ARAP1,1
Q8WZ64,homo sapiens,ARAP2,1
Q8WWN8,homo sapiens,ARAP3,1
Q96IT6,homo sapiens,ARAS1,1
Q8WUF8,homo sapiens,ARB2A,1
A6NC97,homo sapiens,ARB2P,1
P25098,homo sapiens,ARBK1,1
P35626,homo sapiens,ARBK2,1
Q92747,homo sapiens,ARC1A,1
O15143,homo sapiens,ARC1B,1
Q8IWT0,homo sapiens,ARCH,1
Q7LC44,homo sapiens,ARC,1
P15514,homo sapiens,AREG,1
O15033,homo sapiens,AREL1,1
P84077,homo sapiens,ARF1,1
P61204,homo sapiens,ARF3,1
P18085,homo sapiens,ARF4,1
P84085,homo sapiens,ARF5,1
P62330,homo sapiens,ARF6,1
Q8N6T3,homo sapiens,ARFG1,1
Q8N6H7,homo sapiens,ARFG2,1
Q9NP61,homo sapiens,ARFG3,1
P53367,homo sapiens,ARFP1,1
P53365,homo sapiens,ARFP2,1
Q13795,homo sapiens,ARFRP,1
Q8N726,homo sapiens,ARF,1
Q8N1W1,homo sapiens,ARG28,1
A8MVX0,homo sapiens,ARG33,1
A5YM69,homo sapiens,ARG35,1
Q8N4T4,homo sapiens,ARG39,1
Q9HCE6,homo sapiens,ARGAL,1
A6NJG6,homo sapiens,ARGFX,1
P05089,homo sapiens,ARGI1,1
P78540,homo sapiens,ARGI2,1
Q9NWB6,homo sapiens,ARGL1,1
A1IGU5,homo sapiens,ARH37,1
Q9NXL2,homo sapiens,ARH38,1
Q8TER5,homo sapiens,ARH40,1
Q92888,homo sapiens,ARHG1,1
Q92974,homo sapiens,ARHG2,1
Q9NR81,homo sapiens,ARHG3,1
Q9NR80,homo sapiens,ARHG4,1
Q12774,homo sapiens,ARHG5,1
Q15052,homo sapiens,ARHG6,1
Q14155,homo sapiens,ARHG7,1
Q7Z628,homo sapiens,ARHG8,1
O43307,homo sapiens,ARHG9,1
O15013,homo sapiens,ARHGA,1
O15085,homo sapiens,ARHGB,1
Q9NZN5,homo sapiens,ARHGC,1
O94989,homo sapiens,ARHGF,1
Q5VV41,homo sapiens,ARHGG,1
Q96PE2,homo sapiens,ARHGH,1
Q6ZSZ5,homo sapiens,ARHGI,1
Q8IW93,homo sapiens,ARHGJ,1
Q86VW2,homo sapiens,ARHGP,1
Q96DR7,homo sapiens,ARHGQ,1
Q8NDY3,homo sapiens,ARHL1,1
Q5SW96,homo sapiens,ARH,1
O14497,homo sapiens,ARI1A,1
Q8NFD5,homo sapiens,ARI1B,1
Q9Y4X5,homo sapiens,ARI1,1
Q8N7S6,homo sapiens,ARI2O,1
O95376,homo sapiens,ARI2,1
Q99856,homo sapiens,ARI3A,1
Q8IVW6,homo sapiens,ARI3B,1
A6NKF2,homo sapiens,ARI3C,1
P29374,homo sapiens,ARI4A,1
Q4LE39,homo sapiens,ARI4B,1
Q03989,homo sapiens,ARI5A,1
Q14865,homo sapiens,ARI5B,1
Q68CP9,homo sapiens,ARID2,1
Q9Y4B4,homo sapiens,ARIP4,1
Q6ZSG1,homo sapiens,ARK2C,1
Q96B23,homo sapiens,ARK2N,1
O43488,homo sapiens,ARK72,1
O95154,homo sapiens,ARK73,1
Q8NHP1,homo sapiens,ARK74,1
Q8N8L6,homo sapiens,ARL10,1
Q969Q4,homo sapiens,ARL11,1
Q8N4G2,homo sapiens,ARL14,1
Q9NXU5,homo sapiens,ARL15,1
Q0P5N6,homo sapiens,ARL16,1
Q8IVW1,homo sapiens,ARL17,1
P40616,homo sapiens,ARL1,1
P36404,homo sapiens,ARL2,1
P36405,homo sapiens,ARL3,1
P40617,homo sapiens,ARL4A,1
P56559,homo sapiens,ARL4C,1
P49703,homo sapiens,ARL4D,1
Q9Y689,homo sapiens,ARL5A,1
Q96KC2,homo sapiens,ARL5B,1
A6NH57,homo sapiens,ARL5C,1
Q9H0F7,homo sapiens,ARL6,1
Q96BM9,homo sapiens,ARL8A,1
Q9NVJ2,homo sapiens,ARL8B,1
Q6T311,homo sapiens,ARL9,1
P04424,homo sapiens,ARLY,1
Q8N2F6,homo sapiens,ARM10,1
Q5T9G4,homo sapiens,ARM12,1
Q9NVT9,homo sapiens,ARMC1,1
Q8NEN0,homo sapiens,ARMC2,1
Q5W041,homo sapiens,ARMC3,1
Q96C12,homo sapiens,ARMC5,1
Q6NXE6,homo sapiens,ARMC6,1
Q9H6L4,homo sapiens,ARMC7,1
Q8IUR7,homo sapiens,ARMC8,1
Q7Z3E5,homo sapiens,ARMC9,1
Q6PIY5,homo sapiens,ARMD1,1
H3BNL8,homo sapiens,ARMD2,1
Q5T2E6,homo sapiens,ARMD3,1
Q86TY3,homo sapiens,ARMD4,1
P0C7Q2,homo sapiens,ARMS2,1
Q9H993,homo sapiens,ARMT1,1
Q9P291,homo sapiens,ARMX1,1
Q7L311,homo sapiens,ARMX2,1
Q9UH62,homo sapiens,ARMX3,1
Q5H9R4,homo sapiens,ARMX4,1
Q6P1M9,homo sapiens,ARMX5,1
Q7L4S7,homo sapiens,ARMX6,1
Q9HBZ2,homo sapiens,ARNT2,1
P27540,homo sapiens,ARNT,1
Q86WX3,homo sapiens,AROS,1
Q9NZ32,homo sapiens,ARP10,1
P56211,homo sapiens,ARP19,1
Q9UBL0,homo sapiens,ARP21,1
P61160,homo sapiens,ARP2,1
Q9P1U1,homo sapiens,ARP3B,1
Q9C0K3,homo sapiens,ARP3C,1
P61158,homo sapiens,ARP3,1
Q9BPX5,homo sapiens,ARP5L,1
Q9H9F9,homo sapiens,ARP5,1
Q9GZN1,homo sapiens,ARP6,1
Q9H981,homo sapiens,ARP8,1
O15144,homo sapiens,ARPC2,1
O15145,homo sapiens,ARPC3,1
P59998,homo sapiens,ARPC4,1
O15511,homo sapiens,ARPC5,1
Q7Z6K5,homo sapiens,ARPIN,1
P49407,homo sapiens,ARRB1,1
P32121,homo sapiens,ARRB2,1
P36575,homo sapiens,ARRC,1
Q8N5I2,homo sapiens,ARRD1,1
Q8TBH0,homo sapiens,ARRD2,1
Q96B67,homo sapiens,ARRD3,1
Q8NCT1,homo sapiens,ARRD4,1
A6NEK1,homo sapiens,ARRD5,1
P10523,homo sapiens,ARRS,1
P15289,homo sapiens,ARSA,1
P15848,homo sapiens,ARSB,1
P51689,homo sapiens,ARSD,1
P54793,homo sapiens,ARSF,1
Q96EG1,homo sapiens,ARSG,1
Q5FYA8,homo sapiens,ARSH,1
Q5FYB1,homo sapiens,ARSI,1
Q5FYB0,homo sapiens,ARSJ,1
Q6UWY0,homo sapiens,ARSK,1
P51690,homo sapiens,ARSL,1
Q5T4W7,homo sapiens,ARTN,1
Q9H2C2,homo sapiens,ARV1,1
O00192,homo sapiens,ARVC,1
Q96QS3,homo sapiens,ARX,1
P18440,homo sapiens,ARY1,1
P11245,homo sapiens,ARY2,1
Q9HBK9,homo sapiens,AS3MT,1
P0C7U1,homo sapiens,ASA2B,1
Q13510,homo sapiens,ASAH1,1
Q9NR71,homo sapiens,ASAH2,1
Q9ULH1,homo sapiens,ASAP1,1
O43150,homo sapiens,ASAP2,1
Q8TDY4,homo sapiens,ASAP3,1
Q495Z4,homo sapiens,ASAS1,1
Q8WXI3,homo sapiens,ASB10,1
Q8WXH4,homo sapiens,ASB11,1
Q8WXK4,homo sapiens,ASB12,1
Q8WXK3,homo sapiens,ASB13,1
A6NK59,homo sapiens,ASB14,1
Q8WXK1,homo sapiens,ASB15,1
Q96NS5,homo sapiens,ASB16,1
Q8WXJ9,homo sapiens,ASB17,1
Q6ZVZ8,homo sapiens,ASB18,1
Q9Y576,homo sapiens,ASB1,1
Q96Q27,homo sapiens,ASB2,1
Q9Y575,homo sapiens,ASB3,1
Q9Y574,homo sapiens,ASB4,1
Q8WWX0,homo sapiens,ASB5,1
Q9NWX5,homo sapiens,ASB6,1
Q9H672,homo sapiens,ASB7,1
Q9H765,homo sapiens,ASB8,1
Q96DX5,homo sapiens,ASB9,1
Q8N9N2,homo sapiens,ASCC1,1
Q9H1I8,homo sapiens,ASCC2,1
Q8N3C0,homo sapiens,ASCC3,1
P50553,homo sapiens,ASCL1,1
Q99929,homo sapiens,ASCL2,1
Q9NQ33,homo sapiens,ASCL3,1
Q6XD76,homo sapiens,ASCL4,1
Q7RTU5,homo sapiens,ASCL5,1
Q9ULZ3,homo sapiens,ASC,1
Q9Y294,homo sapiens,ASF1A,1
Q9NVP2,homo sapiens,ASF1B,1
Q7L266,homo sapiens,ASGL1,1
P07306,homo sapiens,ASGR1,1
P07307,homo sapiens,ASGR2,1
Q9NR48,homo sapiens,ASH1L,1
Q9UBL3,homo sapiens,ASH2L,1
Q9BVC5,homo sapiens,ASHWN,1
P78348,homo sapiens,ASIC1,1
Q16515,homo sapiens,ASIC2,1
Q9UHC3,homo sapiens,ASIC3,1
Q96FT7,homo sapiens,ASIC4,1
Q9NY37,homo sapiens,ASIC5,1
P42127,homo sapiens,ASIP,1
Q92484,homo sapiens,ASM3A,1
Q92485,homo sapiens,ASM3B,1
O95671,homo sapiens,ASML,1
P46597,homo sapiens,ASMT,1
P17405,homo sapiens,ASM,1
Q9NWL6,homo sapiens,ASND1,1
P08243,homo sapiens,ASNS,1
Q9BZE9,homo sapiens,ASPC1,1
A6ND91,homo sapiens,ASPDH,1
P20933,homo sapiens,ASPG,1
Q5U4P2,homo sapiens,ASPH1,1
Q6ICH7,homo sapiens,ASPH2,1
Q12797,homo sapiens,ASPH,1
Q8IZT6,homo sapiens,ASPM,1
Q9BXN1,homo sapiens,ASPN,1
Q96KQ4,homo sapiens,ASPP1,1
Q13625,homo sapiens,ASPP2,1
P26436,homo sapiens,ASPX,1
P00966,homo sapiens,ASSY,1
Q2TB18,homo sapiens,ASTE1,1
Q9Y284,homo sapiens,ASTER,1
Q6HA08,homo sapiens,ASTL,1
O14525,homo sapiens,ASTN1,1
O75129,homo sapiens,ASTN2,1
Q96CP6,homo sapiens,ASTRA,1
Q3KR37,homo sapiens,ASTRB,1
Q8IYS0,homo sapiens,ASTRC,1
L0R819,homo sapiens,ASURF,1
Q8IXJ9,homo sapiens,ASXL1,1
Q76L83,homo sapiens,ASXL2,1
Q9C0F0,homo sapiens,ASXL3,1
Q8WWH4,homo sapiens,ASZ1,1
O60312,homo sapiens,AT10A,1
O94823,homo sapiens,AT10B,1
Q9P241,homo sapiens,AT10D,1
P98196,homo sapiens,AT11A,1
Q9Y2G3,homo sapiens,AT11B,1
Q8NB49,homo sapiens,AT11C,1
P54707,homo sapiens,AT12A,1
Q9HD20,homo sapiens,AT131,1
Q9NQ11,homo sapiens,AT132,1
Q9H7F0,homo sapiens,AT133,1
Q4VNC1,homo sapiens,AT134,1
Q4VNC0,homo sapiens,AT135,1
P05023,homo sapiens,AT1A1,1
P50993,homo sapiens,AT1A2,1
P13637,homo sapiens,AT1A3,1
Q13733,homo sapiens,AT1A4,1
P05026,homo sapiens,AT1B1,1
P14415,homo sapiens,AT1B2,1
P54709,homo sapiens,AT1B3,1
Q9UN42,homo sapiens,AT1B4,1
O14983,homo sapiens,AT2A1,1
P16615,homo sapiens,AT2A2,1
Q93084,homo sapiens,AT2A3,1
P20020,homo sapiens,AT2B1,1
Q01814,homo sapiens,AT2B2,1
Q16720,homo sapiens,AT2B3,1
P23634,homo sapiens,AT2B4,1
P98194,homo sapiens,AT2C1,1
O75185,homo sapiens,AT2C2,1
Q8TBG4,homo sapiens,AT2L1,1
Q8IUZ5,homo sapiens,AT2L2,1
Q5VTU8,homo sapiens,AT5EL,1
P24539,homo sapiens,AT5F1,1
P05496,homo sapiens,AT5G1,1
Q06055,homo sapiens,AT5G2,1
P48201,homo sapiens,AT5G3,1
Q7Z4Y8,homo sapiens,AT5L2,1
Q9ULK2,homo sapiens,AT7L1,1
Q5T6C5,homo sapiens,AT7L2,1
Q14CW9,homo sapiens,AT7L3,1
Q9Y2Q0,homo sapiens,AT8A1,1
Q9NTI2,homo sapiens,AT8A2,1
O43520,homo sapiens,AT8B1,1
P98198,homo sapiens,AT8B2,1
O60423,homo sapiens,AT8B3,1
Q8TF62,homo sapiens,AT8B4,1
P0DMR3,homo sapiens,AT8OS,1
Q8NBU5,homo sapiens,ATAD1,1
Q6PL18,homo sapiens,ATAD2,1
Q96QE3,homo sapiens,ATAD5,1
Q5TC04,homo sapiens,ATAS1,1
Q5SQI0,homo sapiens,ATAT,1
Q86WG3,homo sapiens,ATCAY,1
Q9ULI0,homo sapiens,ATD2B,1
Q9NVI7,homo sapiens,ATD3A,1
Q5T9A4,homo sapiens,ATD3B,1
Q5T2N8,homo sapiens,ATD3C,1
O95260,homo sapiens,ATE1,1
P18846,homo sapiens,ATF1,1
P15336,homo sapiens,ATF2,1
P18847,homo sapiens,ATF3,1
P18848,homo sapiens,ATF4,1
Q9Y2D1,homo sapiens,ATF5,1
P18850,homo sapiens,ATF6A,1
Q99941,homo sapiens,ATF6B,1
P17544,homo sapiens,ATF7,1
Q9H0Y0,homo sapiens,ATG10,1
O94817,homo sapiens,ATG12,1
O75143,homo sapiens,ATG13,1
Q2TAZ0,homo sapiens,ATG2A,1
Q96BY7,homo sapiens,ATG2B,1
Q9NT62,homo sapiens,ATG3,1
Q8WYN0,homo sapiens,ATG4A,1
Q9Y4P1,homo sapiens,ATG4B,1
Q96DT6,homo sapiens,ATG4C,1
Q86TL0,homo sapiens,ATG4D,1
Q9H1Y0,homo sapiens,ATG5,1
O95352,homo sapiens,ATG7,1
Q7Z3C6,homo sapiens,ATG9A,1
Q674R7,homo sapiens,ATG9B,1
Q9BSB4,homo sapiens,ATGA1,1
Q9UII2,homo sapiens,ATIF1,1
Q8N6G6,homo sapiens,ATL1,1
Q86TH1,homo sapiens,ATL2,1
P82987,homo sapiens,ATL3,1
Q6UY14,homo sapiens,ATL4,1
Q6ZMM2,homo sapiens,ATL5,1
Q8WXF7,homo sapiens,ATLA1,1
Q8NHH9,homo sapiens,ATLA2,1
Q6DD88,homo sapiens,ATLA3,1
O43313,homo sapiens,ATMIN,1
Q13315,homo sapiens,ATM,1
P54259,homo sapiens,ATN1,1
P54710,homo sapiens,ATNG,1
Q92858,homo sapiens,ATOH1,1
Q8N100,homo sapiens,ATOH7,1
Q96SQ7,homo sapiens,ATOH8,1
Q32MH5,homo sapiens,ATOSA,1
Q7L5A3,homo sapiens,ATOSB,1
O00244,homo sapiens,ATOX1,1
Q9Y6H3,homo sapiens,ATP23,1
P20648,homo sapiens,ATP4A,1
P51164,homo sapiens,ATP4B,1
P56381,homo sapiens,ATP5E,1
O75947,homo sapiens,ATP5H,1
P56385,homo sapiens,ATP5I,1
P18859,homo sapiens,ATP5J,1
O75964,homo sapiens,ATP5L,1
Q99766,homo sapiens,ATP5S,1
P56378,homo sapiens,ATP68,1
P00846,homo sapiens,ATP6,1
Q04656,homo sapiens,ATP7A,1
P35670,homo sapiens,ATP7B,1
P03928,homo sapiens,ATP8,1
O75110,homo sapiens,ATP9A,1
O43861,homo sapiens,ATP9B,1
P25705,homo sapiens,ATPA,1
P06576,homo sapiens,ATPB,1
P30049,homo sapiens,ATPD,1
Q5TC12,homo sapiens,ATPF1,1
Q8N5M1,homo sapiens,ATPF2,1
P36542,homo sapiens,ATPG,1
P56134,homo sapiens,ATPK,1
Q96IX5,homo sapiens,ATPMK,1
P48047,homo sapiens,ATPO,1
Q6ZP68,homo sapiens,ATPUN,1
Q6RW13,homo sapiens,ATRAP,1
Q8WXE1,homo sapiens,ATRIP,1
Q5VV63,homo sapiens,ATRN1,1
O75882,homo sapiens,ATRN,1
P46100,homo sapiens,ATRX,1
Q13535,homo sapiens,ATR,1
Q9H324,homo sapiens,ATS10,1
P58397,homo sapiens,ATS12,1
Q76LX8,homo sapiens,ATS13,1
Q8WXS8,homo sapiens,ATS14,1
Q8TE58,homo sapiens,ATS15,1
Q8TE57,homo sapiens,ATS16,1
Q8TE56,homo sapiens,ATS17,1
Q8TE60,homo sapiens,ATS18,1
Q8TE59,homo sapiens,ATS19,1
Q9UHI8,homo sapiens,ATS1,1
P59510,homo sapiens,ATS20,1
O95450,homo sapiens,ATS2,1
O15072,homo sapiens,ATS3,1
O75173,homo sapiens,ATS4,1
Q9UNA0,homo sapiens,ATS5,1
